full_name,dom_pos,birthdate,height,bodyWeight,points_acum,numMinutes_acum,reboundsTotal_acum,blocks_acum,assists_acum,steals_acum,threePointersMade_acum,fieldGoalsMade_acum,freeThrowsMade_acum,age,reb36Min,blk36Min,ast36Min,stl36Min,pts_from_2_36Min,pts_from_3_36Min
Brian Quinnett,G,1966-05-30,80.0,235.0,488.0,1582.0,233.0,25.0,81.0,42.0,30.0,207.0,44.0,59.397672826830934,5.302149178255373,0.5689001264222503,1.843236409608091,0.9557522123893805,8.055625790139064,2.048040455120101
Lester Quinones,G,2000-11-16,76.0,208.0,317.0,683.14,122.0,5.0,75.0,16.0,52.0,108.0,49.0,24.930869267624914,6.429136048247797,0.2634891823052376,3.9523377345785637,0.8431653833767603,5.902157683637322,8.220862487923412
Luke Rackley,C,1946-06-11,82.0,220.0,1345.0,2975.0,1000.0,0.0,130.0,0.0,0.0,519.0,307.0,79.36481861738535,12.100840336134455,0.0,1.573109243697479,0.0,12.560672268907563,0.0
Mark Radford,G,1959-07-05,76.0,190.0,347.0,807.0,76.0,6.0,161.0,36.0,6.0,138.0,65.0,66.29979466119096,3.390334572490706,0.26765799256505574,7.182156133828996,1.6059479553903344,11.776951672862454,0.8029739776951672
Wayne Radford,G,1956-05-29,75.0,205.0,202.0,650.0,68.0,1.0,51.0,19.0,0.0,83.0,36.0,69.3990417522245,3.7661538461538457,0.055384615384615386,2.8246153846153845,1.0523076923076924,9.193846153846154,0.0
Dino Radja,C,1967-04-24,83.0,225.0,3793.0,7448.0,1911.0,287.0,365.0,205.0,0.0,1536.0,721.0,58.496919917864474,9.23684210526316,1.3872180451127818,1.7642320085929108,0.9908700322234156,14.848549946294307,0.0
Vladimir Radmanovic,F,1980-11-19,82.0,235.0,6570.0,17662.0,3104.0,293.0,1108.0,606.0,1084.0,2394.0,698.0,44.92265571526352,6.326803306533801,0.597214358509795,2.258407881327143,1.2351942022421016,5.3402785641490205,6.628467897180387
Aleksandar Radojevic,C,1976-08-08,87.0,250.0,32.0,155.0,45.0,4.0,9.0,2.0,0.0,10.0,12.0,49.204654346338124,10.451612903225808,0.9290322580645162,2.0903225806451613,0.4645161290322581,4.64516129032258,0.0
Frank Radovich,F,1938-03-03,80.0,235.0,119.0,39.0,70.0,0.0,8.0,0.0,0.0,48.0,23.0,87.63860369609856,64.61538461538461,0.0,7.384615384615384,0.0,88.61538461538461,0.0
Miroslav Raduljica,C,1988-01-05,84.0,250.0,204.0,523.0,128.0,15.0,27.0,11.0,0.0,74.0,56.0,37.79603011635866,8.810707456978967,1.0325047801147227,1.8585086042065009,0.7571701720841301,10.187380497131931,0.0
Ray Ragelis,F,1928-12-10,76.0,205.0,60.0,16.0,5.0,0.0,1.0,0.0,0.0,24.0,12.0,96.86516084873374,11.25,0.0,2.25,0.0,108.0,0.0
Sherwin Raiken,G,1928-10-29,74.0,185.0,13.0,18.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,96.9801505817933,0.0,0.0,4.0,0.0,20.0,0.0
Ed Rains,F,1956-12-24,79.0,190.0,301.0,970.0,133.0,3.0,63.0,28.0,0.0,115.0,71.0,68.8268309377139,4.936082474226804,0.111340206185567,2.3381443298969073,1.0391752577319588,8.536082474226804,0.0
Igor Rakocevic,G,1978-03-29,74.0,184.0,78.0,222.0,17.0,0.0,33.0,4.0,5.0,22.0,29.0,47.56741957563313,2.7567567567567566,0.0,5.351351351351352,0.6486486486486487,5.513513513513513,2.4324324324324325
Kurt Rambis,F,1958-02-25,80.0,213.0,5320.0,18843.0,5719.0,487.0,1048.0,781.0,0.0,2085.0,1150.0,67.65503080082135,10.92628562330839,0.9304250915459321,2.002228944435599,1.4921190893169878,7.966884254099666,0.0
Peter John Ramos,C,1985-05-23,87.0,275.0,26.0,57.0,16.0,2.0,0.0,0.0,0.0,11.0,4.0,40.41615331964408,10.105263157894736,1.263157894736842,0.0,0.0,13.894736842105262,0.0
Cal Ramsey,F,1937-07-13,76.0,200.0,103.0,24.0,24.0,0.0,2.0,0.0,0.0,41.0,21.0,88.27652292950035,36.0,0.0,3.0,0.0,123.0,0.0
Frank Ramsey,F,1931-07-13,75.0,190.0,9707.0,9049.0,2396.0,0.0,618.0,0.0,0.0,3421.0,2865.0,94.27789185489391,9.532102994806056,0.0,2.4586142115150844,0.0,27.21980329318157,0.0
Jahmi'us Ramsey,G,2001-06-09,75.0,190.0,204.0,442.46,53.0,2.0,24.0,14.0,24.0,75.0,30.0,24.369609856262834,4.312254215070289,0.16272657415359582,1.9527188898431498,1.1390860190751706,8.299055281833386,5.85815666952945
Mark Randall,F,1967-09-30,80.0,235.0,332.0,889.0,165.0,9.0,56.0,24.0,6.0,128.0,70.0,58.06160164271047,6.681664791901012,0.3644544431946007,2.267716535433071,0.9718785151856018,9.88076490438695,0.7289088863892014
Shavlik Randolph,F,1983-11-24,82.0,236.0,470.0,1523.0,462.0,59.0,53.0,56.0,3.0,174.0,119.0,41.91101984941821,10.920551543007221,1.3946158896913985,1.2527905449770191,1.323703217334209,8.084044648719633,0.21273801707156928
Zach Randolph,F,1981-07-16,81.0,250.0,20647.0,38214.0,11355.0,344.0,2286.0,942.0,221.0,8225.0,3976.0,44.26830937713895,10.697126707489401,0.3240697126707489,2.1535562882713144,0.887423457371644,15.080546396608574,0.6245878473857749
Wally Rank,F,1958-03-01,78.0,220.0,55.0,153.0,30.0,1.0,17.0,7.0,0.0,21.0,13.0,67.64407939767283,7.0588235294117645,0.23529411764705882,4.0,1.6470588235294117,9.882352941176471,0.0
Kelvin Ransey,G,1958-05-03,74.0,170.0,5486.0,11892.0,926.0,37.0,2544.0,482.0,22.0,2252.0,960.0,67.4715947980835,2.803229061553986,0.11200807265388496,7.701311806256307,1.4591321897073664,13.501513622603431,0.19979818365287588
Sam Ranzino,G,1927-06-21,73.0,185.0,71.0,15.0,1.0,0.0,0.0,0.0,0.0,24.0,23.0,98.33812457221082,2.4,0.0,0.0,0.0,115.2,0.0
Blair Rasmussen,F,1962-11-13,76.0,172.0,5464.0,12040.0,3186.0,512.0,492.0,220.0,9.0,2388.0,679.0,62.940451745379875,9.52624584717608,1.5308970099667776,1.4710963455149502,0.6578073089700998,14.226578073089701,0.08073089700996677
Xavier Rathan-Mayes,G,1994-04-29,76.0,208.0,31.0,139.0,6.0,3.0,20.0,7.0,1.0,13.0,4.0,31.482546201232033,1.5539568345323742,0.7769784172661871,5.179856115107913,1.8129496402877698,6.215827338129497,0.7769784172661871
Ed Ratleff,G,1950-03-29,78.0,195.0,2902.0,6571.0,1249.0,61.0,820.0,238.0,0.0,1196.0,510.0,75.56741957563312,6.842794095267083,0.33419570841576623,4.492466900015218,1.3039111246385633,13.104854664434638,0.0
Mike Ratliff,C,1951-06-07,82.0,230.0,241.0,476.0,194.0,0.0,36.0,0.0,0.0,98.0,45.0,74.37645448323066,14.672268907563025,0.0,2.7226890756302518,0.0,14.823529411764705,0.0
Theo Ratliff,C,1973-04-17,82.0,235.0,6135.0,21490.0,4907.0,2092.0,499.0,421.0,0.0,2329.0,1477.0,52.51471594798083,8.220195439739413,3.50451372731503,0.8359236854350861,0.7052582596556537,7.803071195905073,0.0
Andy Rautins,G,1986-11-02,76.0,190.0,57.0,179.0,16.0,2.0,15.0,11.0,12.0,21.0,3.0,38.97056810403833,3.217877094972067,0.4022346368715084,3.0167597765363126,2.212290502793296,3.6201117318435756,7.240223463687151
Leo Rautins,F,1960-03-20,80.0,215.0,51.0,213.0,37.0,2.0,33.0,10.0,1.0,22.0,6.0,65.59069130732375,6.253521126760564,0.3380281690140845,5.577464788732394,1.6901408450704225,7.098591549295774,0.5070422535211268
Clifford Ray,C,1949-01-21,81.0,230.0,6318.0,20520.0,7314.0,543.0,1789.0,478.0,0.0,2541.0,1236.0,76.75017111567419,12.831578947368422,0.9526315789473685,3.13859649122807,0.8385964912280702,8.91578947368421,0.0
Jamesearl Ray,F,1957-07-27,80.0,215.0,337.0,862.0,231.0,37.0,76.0,36.0,1.0,137.0,62.0,68.23819301848049,9.647331786542924,1.5452436194895591,3.174013921113689,1.5034802784222738,11.359628770301624,0.12529002320185614
Craig Raymond,C,1945-04-05,83.0,235.0,55.0,178.0,68.0,0.0,8.0,0.0,0.0,22.0,11.0,80.54757015742642,13.752808988764045,0.0,1.6179775280898876,0.0,8.898876404494382,0.0
Joe Reaves,F,1950-05-27,77.0,210.0,16.0,38.0,8.0,2.0,1.0,0.0,0.0,6.0,4.0,75.40588637919234,7.578947368421052,1.894736842105263,0.9473684210526315,0.0,11.368421052631579,0.0
Zeljko Rebraca,C,1972-04-09,84.0,265.0,1327.0,3327.0,714.0,168.0,93.0,59.0,0.0,504.0,319.0,53.53593429158111,7.725879170423806,1.81785392245266,1.006311992786294,0.6384129846708746,10.90712353471596,0.0
Michael Redd,G,1979-08-24,78.0,215.0,12776.0,21145.0,2574.0,72.0,1441.0,606.0,1104.0,4482.0,2708.0,46.16290212183436,4.382312603452353,0.12258217072593994,2.4533459446677703,1.0317332702766613,11.502293686450697,5.638779853393237
Frank Reddout,F,1905-04-14,77.0,195.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,120.52292950034223,0.0,0.0,0.0,0.0,180.0,0.0
Marlon Redmond,G,1955-04-15,78.0,188.0,499.0,1059.0,161.0,19.0,78.0,30.0,0.0,222.0,55.0,70.52156057494867,5.473087818696884,0.6458923512747875,2.6515580736543907,1.019830028328612,15.093484419263456,0.0
Davon Reed,G,1995-06-11,77.0,206.0,450.0,1432.0,254.0,17.0,109.0,58.0,83.0,161.0,45.0,30.365503080082135,6.385474860335195,0.4273743016759776,2.7402234636871508,1.458100558659218,3.9217877094972065,6.259776536312849
Justin Reed,F,1982-01-16,80.0,240.0,597.0,1596.0,219.0,24.0,73.0,36.0,0.0,218.0,161.0,43.76454483230664,4.939849624060151,0.5413533834586466,1.6466165413533833,0.8120300751879699,9.834586466165414,0.0
Ron Reed,F,1942-11-02,77.0,205.0,951.0,639.0,480.0,0.0,76.0,0.0,0.0,409.0,133.0,82.97056810403834,27.04225352112676,0.0,4.28169014084507,0.0,46.08450704225352,0.0
Willie Reed,C,1990-05-16,83.0,245.0,861.0,2074.0,649.0,115.0,51.0,38.0,2.0,360.0,139.0,35.436002737850785,11.265188042430088,1.996142719382835,0.8852459016393442,0.6595949855351977,12.428158148505304,0.10414657666345227
Willis Reed,C,1942-06-25,82.0,235.0,13540.0,20669.0,8719.0,1.0,1181.0,0.0,0.0,5429.0,2682.0,83.32648870636551,15.186220910542358,0.001741738835937878,2.056993565242634,0.0,18.911800280613477,0.0
Bryant Reeves,C,1973-06-08,84.0,290.0,4945.0,11899.0,2745.0,302.0,623.0,200.0,2.0,1999.0,945.0,52.37234770704997,8.304899571392554,0.9136902260694176,1.8848642743087654,0.6050928649466342,12.083704512984283,0.018152785948399027
Khalid Reeves,G,1972-07-15,75.0,199.0,2167.0,5760.0,580.0,32.0,886.0,234.0,235.0,744.0,444.0,53.270362765229294,3.625,0.2,5.5375000000000005,1.4625000000000001,6.362500000000001,4.40625
Don Rehfeldt,F,1927-01-07,78.0,210.0,155.0,22.0,0.0,0.0,0.0,0.0,0.0,58.0,39.0,98.78986995208761,0.0,0.0,0.0,0.0,189.8181818181818,0.0
Billy Reid,G,1957-09-10,77.0,190.0,190.0,597.0,60.0,5.0,71.0,33.0,0.0,84.0,22.0,68.11498973305955,3.6180904522613067,0.3015075376884422,4.28140703517588,1.9899497487437188,10.130653266331658,0.0
Don Reid,F,1973-12-30,80.0,250.0,1484.0,5312.0,1192.0,288.0,145.0,184.0,0.0,594.0,296.0,51.81108829568789,8.078313253012048,1.9518072289156627,0.9826807228915663,1.2469879518072289,8.051204819277109,0.0
Robert Reid,F,1955-08-30,80.0,205.0,11455.0,27171.0,4473.0,383.0,2770.0,900.0,111.0,4865.0,1614.0,70.14647501711157,5.926465717124876,0.5074527989400464,3.6700894335872807,1.1924478304074198,12.597548857237497,0.44120569725074527
Ryan Reid,F,1986-10-30,80.0,235.0,11.0,18.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,38.978781656399725,6.0,0.0,0.0,0.0,20.0,0.0
Richard Rellford,F,1964-02-16,78.0,230.0,16.0,42.0,7.0,3.0,1.0,0.0,0.0,5.0,6.0,61.68104038329911,6.0,2.571428571428571,0.8571428571428571,0.0,8.571428571428571,0.0
Terrence Rencher,G,1973-02-19,75.0,185.0,106.0,405.0,44.0,2.0,54.0,16.0,9.0,33.0,31.0,52.67077344284736,3.911111111111111,0.17777777777777778,4.8,1.4222222222222223,4.266666666666667,2.4
Efthimios Rentzias,C,1976-01-11,83.0,250.0,52.0,124.0,26.0,2.0,7.0,6.0,4.0,20.0,8.0,49.779603011635864,7.548387096774194,0.5806451612903225,2.032258064516129,1.7419354838709677,9.29032258064516,3.4838709677419355
Shawn Respert,G,1972-02-06,73.0,195.0,851.0,2295.0,226.0,7.0,177.0,91.0,97.0,315.0,124.0,53.70841889117043,3.545098039215686,0.10980392156862745,2.776470588235294,1.427450980392157,6.83921568627451,4.564705882352941
Kevin Restani,F,1951-12-23,81.0,225.0,3428.0,10147.0,2220.0,113.0,749.0,189.0,8.0,1541.0,338.0,73.83162217659138,7.876219572287376,0.40090667192273577,2.6573371439834435,0.6705430176406819,10.877697841726619,0.08514831970040405
Cam Reynolds,F,1995-02-07,79.0,225.0,125.0,367.0,46.0,4.0,19.0,7.0,25.0,44.0,12.0,30.704996577686515,4.512261580381471,0.39237057220708443,1.8637602179836512,0.6866485013623979,3.7275204359673024,7.356948228882834
George Reynolds,G,1947-11-23,76.0,195.0,21.0,30.0,10.0,0.0,9.0,0.0,0.0,8.0,5.0,77.91375770020534,12.0,0.0,10.799999999999999,0.0,19.2,0.0
Jerry Reynolds,G,1962-12-23,80.0,200.0,4089.0,8481.0,1333.0,259.0,914.0,495.0,29.0,1439.0,1182.0,62.83093771389459,5.6582950123806155,1.0993986558188893,3.879731163777856,2.1011673151750974,11.970286522815705,0.36929607357622923
Rodrick Rhodes,G,1973-09-24,78.0,225.0,386.0,1208.0,89.0,12.0,121.0,70.0,3.0,127.0,129.0,52.0766598220397,2.652317880794702,0.3576158940397351,3.6059602649006623,2.086092715231788,7.390728476821192,0.2682119205298013
Glen Rice,G,1991-01-01,78.0,206.0,117.0,314.0,50.0,4.0,21.0,15.0,11.0,38.0,30.0,34.8062970568104,5.732484076433121,0.4585987261146497,2.4076433121019107,1.7197452229299364,6.19108280254777,3.78343949044586
Glen Rice,G,1967-05-28,80.0,228.0,19220.0,36779.0,4636.0,277.0,2199.0,1003.0,1630.0,7098.0,3394.0,58.403832991101986,4.537806900677016,0.2711329834960168,2.1524239375730714,0.9817558933086816,10.704369341200142,4.786427037167949
Chris Richard,F,1984-12-25,81.0,256.0,171.0,988.0,254.0,25.0,30.0,26.0,0.0,70.0,31.0,40.824093086926766,9.255060728744938,0.9109311740890688,1.0931174089068825,0.9473684210526315,5.101214574898785,0.0
Jason Richardson,G,1981-01-20,78.0,225.0,15873.0,31101.0,4591.0,394.0,2420.0,1081.0,1768.0,6006.0,2093.0,44.75290896646133,5.31416996238063,0.45606250602874504,2.8011961030191954,1.251278093951963,9.811131474872191,6.139481045625542
Jeremy Richardson,G,1984-03-01,79.0,195.0,127.0,321.0,36.0,0.0,11.0,6.0,16.0,49.0,13.0,41.64271047227926,4.037383177570093,0.0,1.233644859813084,0.6728971962616822,7.401869158878505,5.383177570093458
Malachi Richardson,G,1996-01-05,78.0,205.0,262.0,750.0,90.0,3.0,32.0,18.0,36.0,89.0,48.0,29.796030116358658,4.32,0.14400000000000002,1.536,0.864,5.088,5.183999999999999
Micheal Ray Richardson,G,1955-04-11,77.0,189.0,8533.0,19163.0,3141.0,139.0,4018.0,1094.0,130.0,3526.0,1351.0,70.53251197809719,5.90074622971351,0.26112821583259405,7.548296195793978,2.0552105620205605,12.759588790899128,0.7326619005374941
Pooh Richardson,G,1966-05-14,73.0,180.0,7104.0,19457.0,1818.0,111.0,4206.0,820.0,359.0,3054.0,637.0,59.441478439425055,3.363725137482654,0.20537595723903995,7.782083568895513,1.517191756180295,9.97276044611194,1.9927018553733875
Quentin Richardson,F,1980-04-13,78.0,228.0,8624.0,22016.0,3937.0,163.0,1225.0,663.0,1272.0,3130.0,1092.0,45.52498288843258,6.437681686046512,0.26653343023255816,2.0030886627906974,1.0841206395348837,6.076308139534884,6.239825581395349
Mitch Richmond,G,1965-06-30,77.0,220.0,20946.0,34961.0,3924.0,261.0,3467.0,1233.0,1345.0,7477.0,4647.0,60.31211498973306,4.0406166871656986,0.26875661451331484,3.5700351820600096,1.2696433168387633,12.628471725637139,4.154915477246075
John Richter,F,1937-03-12,81.0,225.0,328.0,452.0,246.0,0.0,12.0,0.0,0.0,130.0,67.0,88.6132785763176,19.5929203539823,0.0,0.9557522123893805,0.0,20.707964601769913,0.0
Dick Ricketts,F,1933-12-04,79.0,215.0,1992.0,712.0,321.0,0.0,96.0,0.0,0.0,756.0,480.0,91.88227241615331,16.230337078651687,0.0,4.853932584269662,0.0,76.4494382022472,0.0
Jackie Ridgle,G,1948-02-13,76.0,195.0,57.0,106.0,15.0,0.0,7.0,0.0,0.0,19.0,19.0,77.6892539356605,5.09433962264151,0.0,2.3773584905660377,0.0,12.90566037735849,0.0
Luke Ridnour,G,1981-02-13,74.0,175.0,8421.0,23041.0,2062.0,186.0,4066.0,909.0,636.0,3178.0,1429.0,44.68720054757016,3.2217351677444555,0.2906123866151643,6.352849268694936,1.4202508571676575,7.943405234147823,2.9811206110845885
Antoine Rigaudeau,G,1971-12-17,79.0,210.0,17.0,83.0,8.0,0.0,6.0,3.0,1.0,8.0,0.0,53.84804928131417,3.4698795180722892,0.0,2.602409638554217,1.3012048192771084,6.072289156626505,1.3012048192771084
Tom Riker,F,1950-02-28,82.0,225.0,227.0,590.0,140.0,0.0,23.0,7.0,0.0,77.0,73.0,75.64681724845995,8.542372881355933,0.0,1.4033898305084747,0.42711864406779665,9.396610169491526,0.0
Eric Riley,C,1970-06-02,84.0,245.0,574.0,1800.0,479.0,132.0,60.0,54.0,0.0,218.0,138.0,55.389459274469544,9.58,2.64,1.2,1.08,8.72,0.0
Pat Riley,G,1945-03-20,76.0,205.0,4158.0,7230.0,839.0,7.0,875.0,46.0,0.0,1730.0,698.0,80.59137577002053,4.177593360995851,0.034854771784232366,4.356846473029045,0.22904564315352696,17.228215767634854,0.0
Ron Riley,F,1950-11-11,80.0,195.0,1598.0,3664.0,1298.0,25.0,284.0,62.0,0.0,690.0,218.0,74.94592744695414,12.753275109170305,0.24563318777292578,2.7903930131004366,0.6091703056768559,13.558951965065503,0.0
Grant Riller,G,1997-02-08,74.0,190.0,31.0,51.0,1.0,1.0,5.0,2.0,2.0,12.0,5.0,28.700889801505816,0.7058823529411764,0.7058823529411764,3.5294117647058822,1.4117647058823528,14.117647058823529,4.235294117647059
Mike Riordan,F,1945-07-09,76.0,200.0,6947.0,16343.0,1984.0,9.0,1535.0,53.0,0.0,3026.0,895.0,80.28747433264887,4.3703114483265,0.01982500152970691,3.3812641497889007,0.11674723123049624,13.331212139754022,0.0
Arnie Risen,C,1924-10-09,81.0,200.0,6596.0,2803.0,1424.0,0.0,200.0,0.0,0.0,2240.0,2115.0,101.03490759753593,18.288976097038887,0.0,2.568676418123439,0.0,57.53835176596504,0.0
Ramon Rivas,F,1966-06-03,82.0,260.0,40.0,91.0,24.0,1.0,3.0,4.0,0.0,12.0,16.0,59.38672142368241,9.494505494505495,0.39560439560439564,1.1868131868131868,1.5824175824175826,9.494505494505495,0.0
Austin Rivers,G,1992-08-01,76.0,200.0,6807.0,18975.0,1674.0,132.0,1711.0,584.0,884.0,2504.0,915.0,33.223819301848046,3.1759683794466405,0.25043478260869567,3.246166007905138,1.1079841897233202,6.14703557312253,5.031462450592885
Doc Rivers,G,1961-10-13,76.0,210.0,10303.0,25960.0,2895.0,372.0,5360.0,1679.0,411.0,3603.0,2686.0,64.02464065708419,4.014637904468413,0.5158705701078583,7.432973805855162,2.3283513097072417,8.853004622496147,1.7098613251155623
Andre Roberson,G,1991-12-04,79.0,210.0,1624.0,7837.0,1479.0,246.0,322.0,325.0,137.0,670.0,147.0,33.883641341546884,6.793926247288503,1.1300242439709072,1.47913742503509,1.4929182084981498,4.896771723873931,1.8879673344391987
Rick Roberson,C,1947-07-07,81.0,231.0,3872.0,10138.0,3537.0,76.0,587.0,89.0,0.0,1501.0,870.0,78.2943189596167,12.559873742355494,0.2698757151311896,2.084434799763267,0.3160386664036299,10.660090747681988,0.0
Anthony Roberts,F,1955-04-15,77.0,185.0,1903.0,4347.0,958.0,20.0,302.0,96.0,0.0,778.0,347.0,70.52156057494867,7.933747412008281,0.16563146997929606,2.5010351966873707,0.7950310559006212,12.886128364389235,0.0
Brian Roberts,G,1985-12-03,73.0,173.0,2363.0,5768.0,484.0,19.0,827.0,156.0,248.0,860.0,395.0,39.885010266940455,3.0208044382801664,0.11858529819694867,5.161581137309293,0.9736477115117891,7.639389736477114,4.643550624133148
Fred Roberts,F,1960-08-14,82.0,218.0,6369.0,15754.0,2444.0,265.0,1033.0,438.0,51.0,2405.0,1508.0,65.18822724161534,5.584867335279929,0.6055604925733147,2.360543354068808,1.0008886631966485,10.758410562396852,0.3496254919385553
Joe Roberts,F,1936-05-18,78.0,214.0,1150.0,559.0,420.0,0.0,36.0,0.0,0.0,457.0,236.0,89.42915811088295,27.04830053667263,0.0,2.3184257602862255,0.0,58.86225402504473,0.0
Lawrence Roberts,F,1982-10-20,81.0,240.0,384.0,1356.0,374.0,21.0,46.0,57.0,0.0,130.0,124.0,43.006160164271044,9.929203539823009,0.5575221238938053,1.2212389380530972,1.513274336283186,6.902654867256637,0.0
Stanley Roberts,C,1970-02-07,84.0,290.0,2614.0,6001.0,1595.0,392.0,190.0,113.0,0.0,1085.0,444.0,55.70431211498973,9.568405265789035,2.351608065322446,1.13981003166139,0.6778870188301949,13.0178303616064,0.0
Alvin Robertson,G,1962-07-22,76.0,208.0,11146.0,25154.0,4136.0,325.0,4011.0,2143.0,242.0,4515.0,1874.0,63.252566735112936,5.9193766398982275,0.4651347698179216,5.740478651506719,3.0670271129840185,12.23089767035064,1.0390395165778803
Oscar Robertson,G,1938-11-24,77.0,205.0,28622.0,34825.0,8306.0,8.0,10140.0,35.0,0.0,10183.0,8256.0,86.91033538672143,8.586245513280689,0.00826992103374013,10.482124910265613,0.03618090452261307,21.053151471643933,0.0
Ryan Robertson,G,1976-10-02,77.0,190.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,49.054072553045856,0.0,0.0,0.0,0.0,6.0,0.0
Tony Robertson,G,1956-01-01,76.0,195.0,414.0,975.0,81.0,2.0,105.0,40.0,0.0,185.0,44.0,69.80698151950719,2.9907692307692306,0.07384615384615384,3.8769230769230774,1.476923076923077,13.661538461538461,0.0
Rick Robey,C,1956-01-30,83.0,230.0,3939.0,9435.0,2440.0,71.0,637.0,154.0,1.0,1585.0,768.0,69.72758384668036,9.310015898251192,0.27090620031796503,2.430524642289348,0.5875993640699523,12.087758346581877,0.011446740858505564
Bernard Robinson,G,1980-12-26,78.0,210.0,656.0,2158.0,367.0,17.0,166.0,129.0,5.0,240.0,171.0,44.82135523613963,6.122335495829472,0.283595922150139,2.769230769230769,2.1519925857275255,7.840593141797961,0.25023169601482853
Chris Robinson,G,1974-04-02,77.0,200.0,350.0,1062.0,117.0,13.0,104.0,47.0,58.0,134.0,24.0,51.5564681724846,3.9661016949152543,0.4406779661016949,3.5254237288135593,1.5932203389830508,5.1525423728813555,5.898305084745762
Cliff T. Robinson,F,1960-03-13,81.0,220.0,11059.0,19631.0,5340.0,404.0,1269.0,560.0,7.0,4590.0,1872.0,65.60985626283367,9.792674851000967,0.7408690336712342,2.32713565279405,1.0269471753858692,16.80892465997657,0.0385105190769701
Clifford Robinson,F,1966-12-16,82.0,245.0,21122.0,46368.0,6936.0,1531.0,3367.0,1553.0,1344.0,7956.0,3866.0,58.85010266940452,5.3850931677018625,1.1886645962732918,2.614130434782609,1.2057453416149069,10.267080745341614,3.1304347826086953
David Robinson,C,1965-08-06,85.0,250.0,23011.0,38251.0,11798.0,3266.0,2721.0,1538.0,26.0,8133.0,6719.0,60.21081451060917,11.103709706935765,3.0738019921047814,2.560874225510444,1.4474915688478733,15.259836344147866,0.07340984549423543
Devin Robinson,F,1995-03-07,80.0,200.0,54.0,116.0,26.0,6.0,6.0,5.0,1.0,22.0,9.0,30.628336755646817,8.068965517241379,1.8620689655172413,1.8620689655172413,1.5517241379310347,13.03448275862069,0.9310344827586207
Flynn Robinson,G,1941-04-28,73.0,185.0,7475.0,8185.0,1212.0,0.0,1275.0,0.0,0.0,2903.0,1669.0,84.48459958932239,5.330726939523519,0.0,5.607819181429444,0.0,25.536469150885765,0.0
Glenn Robinson,F,1973-01-10,79.0,240.0,14788.0,26163.0,4380.0,426.0,1958.0,852.0,653.0,5784.0,2567.0,52.780287474332646,6.026831785345717,0.586171310629515,2.6941864465084278,1.17234262125903,14.120399036807706,2.695562435500516
Jackie Robinson,F,1955-05-20,78.0,210.0,101.0,185.0,27.0,2.0,13.0,3.0,0.0,39.0,23.0,70.42573579739904,5.254054054054055,0.3891891891891892,2.5297297297297296,0.5837837837837838,15.17837837837838,0.0
Justin Robinson,G,1997-10-12,73.0,195.0,154.0,550.0,43.0,3.0,66.0,14.0,31.0,54.0,15.0,28.027378507871322,2.8145454545454545,0.19636363636363638,4.32,0.9163636363636364,3.0109090909090908,6.087272727272728
Larry Robinson,G,1968-01-11,75.0,180.0,400.0,1182.0,167.0,4.0,82.0,56.0,50.0,153.0,44.0,57.779603011635864,5.086294416243655,0.12182741116751268,2.49746192893401,1.7055837563451777,6.274111675126904,4.568527918781726
Mitchell Robinson,F,1998-04-01,84.0,240.0,3001.0,9279.81,3136.0,701.0,248.0,363.0,0.0,1282.0,437.0,27.55920602327173,12.165766324957085,2.7194522301641952,0.9620886634532388,1.4082184872319585,9.946755375379453,0.0
Oliver Robinson,G,1960-03-13,76.0,180.0,101.0,147.0,17.0,2.0,21.0,4.0,1.0,35.0,30.0,65.60985626283367,4.163265306122449,0.4897959183673469,5.142857142857142,0.9795918367346939,16.653061224489797,0.7346938775510203
Rumeal Robinson,G,1966-11-13,74.0,195.0,2623.0,6279.0,622.0,54.0,1223.0,311.0,118.0,1046.0,413.0,58.940451745379875,3.5661729574773053,0.30960344003822265,7.011944577161969,1.7830864787386527,10.641184902054466,2.029622551361682
Thomas Robinson,F,1991-03-17,82.0,237.0,1716.0,4592.0,1682.0,126.0,210.0,185.0,0.0,711.0,294.0,34.600958247775495,13.186411149825785,0.9878048780487805,1.646341463414634,1.4503484320557491,11.14808362369338,0.0
Truck Robinson,F,1951-10-04,79.0,225.0,12591.0,26674.0,7754.0,384.0,1418.0,418.0,1.0,5057.0,2476.0,74.05065023956195,10.465022118917297,0.5182574791932218,1.913773712229137,0.5641448601634551,13.647446952088176,0.004048886556197046
Wayne Robinson,F,1958-04-19,80.0,217.0,643.0,1592.0,294.0,14.0,111.0,24.0,0.0,234.0,175.0,67.50992470910336,6.648241206030151,0.3165829145728643,2.5100502512562812,0.542713567839196,10.582914572864322,0.0
Glenn Robinson III,F,1994-01-08,78.0,222.0,2103.0,5753.0,886.0,60.0,275.0,168.0,229.0,796.0,282.0,31.786447638603697,5.544237788979663,0.375456283678081,1.7208413001912046,1.0512775942986268,7.096123761515731,4.298974448114028
Bill Robinzine,F,1953-01-20,79.0,230.0,5620.0,11439.0,3251.0,77.0,557.0,490.0,2.0,2218.0,1182.0,72.75290896646133,10.231313926042485,0.24232887490165225,1.7529504327301337,1.5420928402832415,13.948072383949645,0.01888276947285602
